NFCSnooper version: 01
Absolute timestamp: -3662335184428823378
Time offset, received?, Data
412916, true, 6f0500
71412, true, 6f0600
409828, true, 6f0500
72698, true, 6f0600
1602831, true, 6f0500
70606, true, 6f0600
414088, true, 6f0500
69169, true, 6f0600
414762, true, 6f0500
71530, true, 6f0600
412934, true, 6f0500
71606, true, 6f0600
411996, true, 6f0500
71761, true, 6f0600
1308657, true, 6f0500
72197, true, 6f0600
412495, true, 6f0500
70757, true, 6f0600
412944, true, 6f0500
71902, true, 6f0600
411437, true, 6f0500
73172, true, 6f0600
412315, true, 6f0500
70930, true, 6f0600
722922, true, 6f0500
71437, true, 6f0600
412622, true, 6f0500
71412, true, 6f0600
412850, true, 6f0500
71871, true, 6f0600
412246, true, 6f0500
71703, true, 6f0600
412299, true, 6f0500
71763, true, 6f0600
722192, true, 6f0500
71635, true, 6f0600
412436, true, 6f0500
71582, true, 6f0600
412805, true, 6f0500
69937, true, 6f0600
413793, true, 6f0500
71936, true, 6f0600
412793, true, 6f0500
71517, true, 6f0600
722171, true, 6f0500
71455, true, 6f0600
412750, true, 6f0500
71466, true, 6f0600
412318, true, 6f0500
70895, true, 6f0600
413664, true, 6f0500
71581, true, 6f0600
411606, true, 6f0500
70546, true, 6f0600
7534567, true, 6f0500
71655, true, 6f0600
412944, true, 6f0500
71377, true, 6f0600
411963, true, 6f0500
72236, true, 6f0600
412323, true, 6f0500
70078, true, 6f0600
414644, true, 6f0500
71069, true, 6f0600
1602121, true, 6f0500
69882, true, 6f0600
414270, true, 6f0500
69629, true, 6f0600
413601, true, 6f0500
70255, true, 6f0600
414028, true, 6f0500
71184, true, 6f0600
413670, true, 6f0500
71148, true, 6f0600
1896012, true, 6f0500
71621, true, 6f0600
412792, true, 6f0500
71469, true, 6f0600
412671, true, 6f0500
71490, true, 6f0600
412804, true, 6f0500
71604, true, 6f0600
412479, true, 6f0500
71485, true, 6f0600
722300, true, 6f0500
71658, true, 6f0600
412812, true, 6f0500
71796, true, 6f0600
411383, true, 6f0500
71643, true, 6f0600
413310, true, 6f0500
71376, true, 6f0600
413098, true, 6f0500
71902, true, 6f0600
722100, true, 6f0500
71623, true, 6f0600
411824, true, 6f0500
72437, true, 6f0600
408035, true, 6f0500
75531, true, 6f0600
413361, true, 6f0500
71130, true, 6f0600
412862, true, 6f0500
71502, true, 6f0600
1601313, true, 6f0500
66879, true, 6f0600
417816, true, 6f0500
71612, true, 6f0600
412459, true, 6f0500
70433, true, 6f0600
413543, true, 6f0500
70500, true, 6f0600
406809, true, 6f0500
77546, true, 6f0600
2189252, true, 6f0500
71499, true, 6f0600
409739, true, 6f0500
73153, true, 6f0600
413890, true, 6f0500
71401, true, 6f0600
412717, true, 6f0500
71579, true, 6f0600
412042, true, 6f0500
71770, true, 6f0600
3366608, true, 6f0500
71637, true, 6f0600
412717, true, 6f0500
71135, true, 6f0600
413044, true, 6f0500
71258, true, 6f0600
412681, true, 6f0500
71542, true, 6f0600
412495, true, 6f0500
71526, true, 6f0600
6920006, true, 6f0500
71401, true, 6f0600
412588, true, 6f0500
71467, true, 6f0600
412649, true, 6f0500
71368, true, 6f0600
412513, true, 6f0500
70138, true, 6f0600
414140, true, 6f0500
71128, true, 6f0600
1015412, true, 6f0500
70624, true, 6f0600
413448, true, 6f0500
71231, true, 6f0600
412734, true, 6f0500
71597, true, 6f0600
412101, true, 6f0500
72262, true, 6f0600
411663, true, 6f0500
72317, true, 6f0600
721684, true, 6f0500
71690, true, 6f0600
411703, true, 6f0500
72451, true, 6f0600
412589, true, 6f0500
71277, true, 6f0600
412650, true, 6f0500
71369, true, 6f0600
412345, true, 6f0500
71577, true, 6f0600
1601283, true, 6f0500
71094, true, 6f0600
412675, true, 6f0500
71537, true, 6f0600
412550, true, 6f0500
70972, true, 6f0600
412731, true, 6f0500
71706, true, 6f0600
412391, true, 6f0500
71063, true, 6f0600
1014321, true, 6f0500
72732, true, 6f0600
412493, true, 6f0500
70680, true, 6f0600
412586, true, 6f0500
71257, true, 6f0600
412381, true, 6f0500
71933, true, 6f0600
412608, true, 6f0500
71521, true, 6f0600
19050514, true, 6f0500
72268, true, 6f0600
412459, true, 6f0500
71144, true, 6f0600
412978, true, 6f0500
71520, true, 6f0600
410962, true, 6f0500
72755, true, 6f0600
412530, true, 6f0500
71505, true, 6f0600
3071334, true, 6f0500
71593, true, 6f0600
413194, true, 6f0500
70808, true, 6f0600
412691, true, 6f0500
71891, true, 6f0600
412648, true, 6f0500
68538, true, 6f0600
414918, true, 6f0500
71755, true, 6f0600
1014495, true, 6f0500
69100, true, 6f0600
414017, true, 6f0500
71899, true, 6f0600
412995, true, 6f0500
71057, true, 6f0600
413326, true, 6f0500
71380, true, 6f0600
412169, true, 6f0500
71930, true, 6f0600
721492, true, 6f0500
71513, true, 6f0600
412607, true, 6f0500
70745, true, 6f0600
412986, true, 6f0500
71451, true, 6f0600
412406, true, 6f0500
71777, true, 6f0600
412428, true, 6f0500
71642, true, 6f0600
1014519, true, 6f0500
69607, true, 6f0600
414532, true, 6f0500
71740, true, 6f0600
411918, true, 6f0500
71899, true, 6f0600
411751, true, 6f0500
71972, true, 6f0600
412343, true, 6f0500
71881, true, 6f0600
717355, true, 6f0500
75538, true, 6f0600
411143, true, 6f0500
70165, true, 6f0600
414848, true, 6f0500
71224, true, 6f0600
412603, true, 6f0500
70284, true, 6f0600
413592, true, 6f0500
71296, true, 6f0600
2780931, true, 6f0500
71027, true, 6f0600
411981, true, 6f0500
71538, true, 6f0600
412393, true, 6f0500
71889, true, 6f0600
412561, true, 6f0500
70887, true, 6f0600
412951, true, 6f0500
71400, true, 6f0600
1014519, true, 6f0500
69798, true, 6f0600
413989, true, 6f0500
71559, true, 6f0600
411518, true, 6f0500
72172, true, 6f0600
411589, true, 6f0500
72155, true, 6f0600
410455, true, 6f0500
73185, true, 6f0600
1013539, true, 6f0500
68882, true, 6f0600
415430, true, 6f0500
68660, true, 6f0600
414650, true, 6f0500
71612, true, 6f0600
412489, true, 6f0500
70334, true, 6f0600
413140, true, 6f0500
71410, true, 6f0600
1014062, true, 6f0500
71385, true, 6f0600
411909, true, 6f0500
71579, true, 6f0600
412003, true, 6f0500
70139, true, 6f0600
413273, true, 6f0500
71408, true, 6f0600
412143, true, 6f0500
70779, true, 6f0600
721041, true, 6f0500
71752, true, 6f0600
412231, true, 6f0500
71033, true, 6f0600
411979, true, 6f0500
71038, true, 6f0600
411919, true, 6f0500
69927, true, 6f0600
413428, true, 6f0500
68928, true, 6f0600
343043848, true, 6f0500
72584, true, 6f0600
412816, true, 6f0500
71293, true, 6f0600
412411, true, 6f0500
71573, true, 6f0600
412829, true, 6f0500
71049, true, 6f0600
412131, true, 6f0500
71265, true, 6f0600
3071187, true, 6f0500
71850, true, 6f0600
412640, true, 6f0500
70320, true, 6f0600
413205, true, 6f0500
72039, true, 6f0600
412405, true, 6f0500
70939, true, 6f0600
410327, true, 6f0500
72958, true, 6f0600
14317325, true, 6f0500
70386, true, 6f0600
413395, true, 6f0500
71319, true, 6f0600
413511, true, 6f0500
71664, true, 6f0600
412122, true, 6f0500
70589, true, 6f0600
413777, true, 6f0500
70767, true, 6f0600
3366533, true, 6f0500
71709, true, 6f0600
412993, true, 6f0500
71132, true, 6f0600
413203, true, 6f0500
71014, true, 6f0600
412578, true, 6f0500
70903, true, 6f0600
413510, true, 6f0500
70757, true, 6f0600
3071948, true, 6f0500
71215, true, 6f0600
412626, true, 6f0500
71401, true, 6f0600
412562, true, 6f0500
71459, true, 6f0600
413285, true, 6f0500
71467, true, 6f0600
412339, true, 6f0500
71555, true, 6f0600
3071304, true, 6f0500
71449, true, 6f0600
412641, true, 6f0500
70854, true, 6f0600
412836, true, 6f0500
71053, true, 6f0600
411132, true, 6f0500
72810, true, 6f0600
413585, true, 6f0500
68607, true, 6f0600
2779862, true, 6f0500
71655, true, 6f0600
411842, true, 6f0500
71181, true, 6f0600
413185, true, 6f0500
71644, true, 6f0600
412607, true, 6f0500
71552, true, 6f0600
412554, true, 6f0500
71552, true, 6f0600
722951, true, 6f0500
71267, true, 6f0600
412829, true, 6f0500
71416, true, 6f0600
412911, true, 6f0500
71081, true, 6f0600
412898, true, 6f0500
70915, true, 6f0600
413785, true, 6f0500
71547, true, 6f0600
1015413, true, 6f0500
71030, true, 6f0600
413093, true, 6f0500
71349, true, 6f0600
412711, true, 6f0500
71509, true, 6f0600
412037, true, 6f0500
71113, true, 6f0600
413810, true, 6f0500
71276, true, 6f0600
721785, true, 6f0500
71167, true, 6f0600
411545, true, 6f0500
73102, true, 6f0600
412665, true, 6f0500
71386, true, 6f0600
412352, true, 6f0500
71650, true, 6f0600
412723, true, 6f0500
70398, true, 6f0600
1308942, true, 6f0500
71718, true, 6f0600
412751, true, 6f0500
70865, true, 6f0600
413755, true, 6f0500
71549, true, 6f0600
412634, true, 6f0500
70471, true, 6f0600
30025723, true, 6f0500
322502, true, 6f0600
30048002, true, 6f0500
311999, true, 6f0600
30018928, true, 6f0500
343889, true, 6f0600
30050457, true, 6f0500
323544, true, 6f0600
30054242, true, 6f0500
103115, true, 6f0600
1504, true, 6f0500
284687, true, 6f0600
30029154, true, 6f0500
303673, true, 6f0600
30012284, true, 6f0500
331034, true, 6f0600
30021984, true, 6f0500
336278, true, 6f0600
30054528, true, 6f0500
336018, true, 6f0600
30031265, true, 6f0500
322256, true, 6f0600
30050666, true, 6f0500
318146, true, 6f0600
30029265, true, 6f0500
328526, true, 6f0600
30047012, true, 6f0500
334279, true, 6f0600
30012070, true, 6f0500
311691, true, 6f0600
30033530, true, 6f0500
352833, true, 6f0600
30058226, true, 6f0500
306954, true, 6f0600
412208, true, 6f0500
72012, true, 6f0600
412185, true, 6f0500
61884, true, 6f0600
16757, true, 6f0500
143849, true, 6f0600
412248, true, 6f0500
71849, true, 6f0600
721260, true, 6f0500
71539, true, 6f0600
413097, true, 6f0500
71671, true, 6f0600
410646, true, 6f0500
72580, true, 6f0600
412423, true, 6f0500
71922, true, 6f0600
412639, true, 6f0500
71727, true, 6f0600
713248, true, 6f0500
71482, true, 6f0600
412045, true, 6f0500
71489, true, 6f0600
412751, true, 6f0500
71564, true, 6f0600
410358, true, 6f0500
72601, true, 6f0600
30026090, true, 6f0500
319872, true, 6f0600
411561, true, 6f0500
70891, true, 6f0600
411782, true, 6f0500
70645, true, 6f0600
30013763, true, 6f0500
330486, true, 6f0600
30039742, true, 6f0500
355852, true, 6f0600
413369, true, 6f0500
71005, true, 6f0600
4554753, true, 6f0500
71012, true, 6f0600
412710, true, 6f0500
71795, true, 6f0600
412217, true, 6f0500
71208, true, 6f0600
411550, true, 6f0500
72537, true, 6f0600
412333, true, 6f0500
70281, true, 6f0600
1016105, true, 6f0500
71493, true, 6f0600
412573, true, 6f0500
69567, true, 6f0600
413397, true, 6f0500
70911, true, 6f0600
412335, true, 6f0500
71856, true, 6f0600
412587, true, 6f0500
72936, true, 6f0600
3380866, true, 6f0500
71562, true, 6f0600
412500, true, 6f0500
71731, true, 6f0600
411300, true, 6f0500
71240, true, 6f0600
414007, true, 6f0500
71260, true, 6f0600
412762, true, 6f0500
71001, true, 6f0600
722448, true, 6f0500
70952, true, 6f0600
412685, true, 6f0500
71340, true, 6f0600
413102, true, 6f0500
71522, true, 6f0600
412603, true, 6f0500
70904, true, 6f0600
412986, true, 6f0500
70944, true, 6f0600
1601944, true, 6f0500
70850, true, 6f0600
413111, true, 6f0500
71440, true, 6f0600
412200, true, 6f0500
71209, true, 6f0600
409888, true, 6f0500
75231, true, 6f0600
411721, true, 6f0500
71539, true, 6f0600
722260, true, 6f0500
71568, true, 6f0600
412254, true, 6f0500
71781, true, 6f0600
412474, true, 6f0500
70651, true, 6f0600
412877, true, 6f0500
72157, true, 6f0600
412384, true, 6f0500
71631, true, 6f0600
2187459, true, 6f0500
70777, true, 6f0600
412642, true, 6f0500
71966, true, 6f0600
412584, true, 6f0500
70929, true, 6f0600
410186, true, 6f0500
73952, true, 6f0600
413093, true, 6f0500
70967, true, 6f0600
420431, true, 6f0500
71314, true, 6f0600
412208, true, 6f0500
72021, true, 6f0600
412672, true, 6f0500
70291, true, 6f0600
413625, true, 6f0500
70538, true, 6f0600
30021346, true, 6f0500
378644, true, 6f0600
412655, true, 6f0500
71087, true, 6f0600
413180, true, 6f0500
71297, true, 6f0600
412609, true, 6f0500
71357, true, 6f0600
1306831, true, 6f0500
72425, true, 6f0600
413674, true, 6f0500
71564, true, 6f0600
412764, true, 6f0500
71458, true, 6f0600
412643, true, 6f0500
71346, true, 6f0600
412578, true, 6f0500
71510, true, 6f0600
1308020, true, 6f0500
67119, true, 6f0600
417292, true, 6f0500
71523, true, 6f0600
412682, true, 6f0500
71360, true, 6f0600
412369, true, 6f0500
70689, true, 6f0600
412877, true, 6f0500
72009, true, 6f0600
721741, true, 6f0500
71627, true, 6f0600
412145, true, 6f0500
71508, true, 6f0600
412664, true, 6f0500
70775, true, 6f0600
403772, true, 6f0500
80923, true, 6f0600
412546, true, 6f0500
70737, true, 6f0600
722319, true, 6f0500
69912, true, 6f0600
413561, true, 6f0500
71790, true, 6f0600
411914, true, 6f0500
70592, true, 6f0600
413334, true, 6f0500
71906, true, 6f0600
412527, true, 6f0500
70216, true, 6f0600
722538, true, 6f0500
71083, true, 6f0600
412820, true, 6f0500
71422, true, 6f0600
412039, true, 6f0500
71620, true, 6f0600
412096, true, 6f0500
71620, true, 6f0600
410579, true, 6f0500
70948, true, 6f0600
1016478, true, 6f0500
71248, true, 6f0600
411111, true, 6f0500
72731, true, 6f0600
412727, true, 6f0500
71376, true, 6f0600
412541, true, 6f0500
70971, true, 6f0600
412809, true, 6f0500
71761, true, 6f0600
419759, true, 6f0500
71412, true, 6f0600
409459, true, 6f0500
74594, true, 6f0600
411039, true, 6f0500
70538, true, 6f0600
412655, true, 6f0500
70406, true, 6f0600
30037134, true, 6f0500
375443, true, 6f0600
30041718, true, 6f0500
348505, true, 6f0600
30032636, true, 6f0500
320226, true, 6f0600
30019120, true, 6f0500
323525, true, 6f0600
1999228, true, 6f0500
335833, true, 6f0600
2000827, true, 6f0500
299561, true, 6f0600
2004565, true, 6f0500
310508, true, 6f0600
1999962, true, 6f0500
285067, true, 6f0600
2000517, true, 6f0500
350906, true, 6f0600
2186342, true, 6f0500
71471, true, 6f0600
408442, true, 6f0500
73586, true, 6f0600
413291, true, 6f0500
71117, true, 6f0600
412062, true, 6f0500
71394, true, 6f0600
412173, true, 6f0500
70511, true, 6f0600
1598473, true, 6f0500
72270, true, 6f0600
412046, true, 6f0500
71266, true, 6f0600
413533, true, 6f0500
69070, true, 6f0600
412965, true, 6f0500
70847, true, 6f0600
413347, true, 6f0500
69887, true, 6f0600
1014793, true, 6f0500
70051, true, 6f0600
413223, true, 6f0500
70080, true, 6f0600
413622, true, 6f0500
71449, true, 6f0600
412176, true, 6f0500
69909, true, 6f0600
413080, true, 6f0500
70615, true, 6f0600
2481183, true, 6f0500
69487, true, 6f0600
412204, true, 6f0500
72366, true, 6f0600
411236, true, 6f0500
70338, true, 6f0600
414239, true, 6f0500
69406, true, 6f0600
414787, true, 6f0500
70413, true, 6f0600
1893118, true, 6f0500
70481, true, 6f0600
413053, true, 6f0500
70797, true, 6f0600
413066, true, 6f0500
71182, true, 6f0600
412338, true, 6f0500
71337, true, 6f0600
411062, true, 6f0500
71384, true, 6f0600
2478668, true, 6f0500
70854, true, 6f0600
411943, true, 6f0500
71823, true, 6f0600
412293, true, 6f0500
70170, true, 6f0600
413630, true, 6f0500
70740, true, 6f0600
411387, true, 6f0500
71215, true, 6f0600
3361053, true, 6f0500
71778, true, 6f0600
412591, true, 6f0500
71382, true, 6f0600
412344, true, 6f0500
70957, true, 6f0600
412430, true, 6f0500
71053, true, 6f0600
412762, true, 6f0500
71230, true, 6f0600
1306391, true, 6f0500
71258, true, 6f0600
412292, true, 6f0500
71408, true, 6f0600
412110, true, 6f0500
70567, true, 6f0600
413134, true, 6f0500
71565, true, 6f0600
409826, true, 6f0500
73654, true, 6f0600
1891866, true, 6f0500
71274, true, 6f0600
412052, true, 6f0500
71370, true, 6f0600
411866, true, 6f0500
71896, true, 6f0600
411694, true, 6f0500
71050, true, 6f0600
412547, true, 6f0500
71212, true, 6f0600
721721, true, 6f0500
71234, true, 6f0600
411161, true, 6f0500
72837, true, 6f0600
411642, true, 6f0500
71386, true, 6f0600
411484, true, 6f0500
70998, true, 6f0600
412804, true, 6f0500
71925, true, 6f0600
1890061, true, 6f0500
72687, true, 6f0600
411755, true, 6f0500
71818, true, 6f0600
411426, true, 6f0500
72039, true, 6f0600
411791, true, 6f0500
71552, true, 6f0600
410966, true, 6f0500
71693, true, 6f0600
1014244, true, 6f0500
71451, true, 6f0600
411975, true, 6f0500
72083, true, 6f0600
411712, true, 6f0500
70491, true, 6f0600
411878, true, 6f0500
71311, true, 6f0600
412375, true, 6f0500
70546, true, 6f0600
1600269, true, 6f0500
70268, true, 6f0600
414196, true, 6f0500
70875, true, 6f0600
412026, true, 6f0500
72031, true, 6f0600
411639, true, 6f0500
71065, true, 6f0600
412678, true, 6f0500
71445, true, 6f0600
2771171, true, 6f0500
71248, true, 6f0600
412440, true, 6f0500
71731, true, 6f0600
411591, true, 6f0500
71543, true, 6f0600
412128, true, 6f0500
71682, true, 6f0600
411838, true, 6f0500
71536, true, 6f0600
2196368, true, 6f0500
71392, true, 6f0600
411350, true, 6f0500
72195, true, 6f0600
411967, true, 6f0500
71342, true, 6f0600
412268, true, 6f0500
71207, true, 6f0600
412220, true, 6f0500
71505, true, 6f0600
1013176, true, 6f0500
71673, true, 6f0600
411848, true, 6f0500
70228, true, 6f0600
412891, true, 6f0500
68022, true, 6f0600
415448, true, 6f0500
67842, true, 6f0600
307036446, true, 6f0500
299213, true, 6f0600
2001185, true, 6f0500
363622, true, 6f0600
1999326, true, 6f0500
355437, true, 6f0600
2058812, true, 6f0500
422214, true, 6f0600
2036182, true, 6f0500
114643, true, 6f0600
411199, true, 6f0500
73632, true, 6f0600
2398, true, 6f0500
301862, true, 6f0600
410813, true, 6f0500
72447, true, 6f0600
412206, true, 6f0500
71674, true, 6f0600
2392, true, 6f0500
277595, true, 6f0600
2005010, true, 6f0500
320163, true, 6f0600
412058, true, 6f0500
70933, true, 6f0600
412393, true, 6f0500
71333, true, 6f0600
410812, true, 6f0500
72093, true, 6f0600
1008425, true, 6f0500
71293, true, 6f0600
499200886, true, 6f0500
70491, true, 6f0600
414353, true, 6f0500
71419, true, 6f0600
412701, true, 6f0500
71098, true, 6f0600
412924, true, 6f0500
67079, true, 6f0600
725963, true, 6f0500
71474, true, 6f0600
412584, true, 6f0500
71161, true, 6f0600
412742, true, 6f0500
67405, true, 6f0600
3198901, true, 6f0500
71098, true, 6f0600
411192, true, 6f0500
72489, true, 6f0600
3685369, true, 6f0500
71434, true, 6f0600
413194, true, 6f0500
70219, true, 6f0600
414071, true, 6f0500
70183, true, 6f0600
412640, true, 6f0500
72592, true, 6f0600
30011763, true, 6f0500
539400, true, 6f0600
2003319, true, 6f0500
528299, true, 6f0600
7338, true, 6f0500
189087, true, 6f0600
5379, true, 6f0500
191470, true, 6f0600
8628, true, 6f0500
187230, true, 6f0600
7883, true, 6f0500
181163, true, 6f0600
7120, true, 6f0500
187378, true, 6f0600
7293, true, 6f0500
428016, true, 6f0600
5019, true, 6f0500
190560, true, 6f0600
7809, true, 6f0500
177939, true, 6f0600
7148, true, 6f0500
177057, true, 6f0600
10381, true, 6f0500
178172, true, 6f0600
7648, true, 6f0500
179401, true, 6f0600
6832, true, 6f0500
178496, true, 6f0600
7843, true, 6f0500
181113, true, 6f0600
7956, true, 6f0500
179651, true, 6f0600
2007285, true, 6f0500
521356, true, 6f0600
6307, true, 6f0500
188392, true, 6f0600
7084, true, 6f0500
193889, true, 6f0600
6915, true, 6f0500
187033, true, 6f0600
7262, true, 6f0500
183118, true, 6f0600
9135, true, 6f0500
184740, true, 6f0600
7275, true, 6f0500
187247, true, 6f0600
7573, true, 6f0500
184927, true, 6f0600
7746, true, 6f0500
186257, true, 6f0600
6834, true, 6f0500
188236, true, 6f0600
6864, true, 6f0500
194743, true, 6f0600
6673, true, 6f0500
189055, true, 6f0600
7734, true, 6f0500
184671, true, 6f0600
6877, true, 6f0500
183576, true, 6f0600
7643, true, 6f0500
181857, true, 6f0600
5867, true, 6f0500
191433, true, 6f0600
7546, true, 6f0500
189805, true, 6f0600
7590, true, 6f0500
184397, true, 6f0600
8327, true, 6f0500
180377, true, 6f0600
6728, true, 6f0500
180285, true, 6f0600
7634, true, 6f0500
184534, true, 6f0600
3950, true, 6f0500
8322702, true, 6f0600
2055, true, 6f0500
204726, true, 6f0600
1632, true, 6f0500
206936, true, 6f0600
1136, true, 6f0500
216475, true, 6f0600
4629, true, 6f0500
203741, true, 6f0600
7473, true, 6f0500
203162, true, 6f0600
6199, true, 6f0500
234346, true, 6f0600
4760, true, 6f0500
207448, true, 6f0600
5657, true, 6f0500
209565, true, 6f0600
8276, true, 6f0500
212716, true, 6f0600
722168, true, 6f0500
71582, true, 6f0600
412516, true, 6f0500
71545, true, 6f0600
412387, true, 6f0500
71706, true, 6f0600
412841, true, 6f0500
71400, true, 6f0600
410238, true, 6f0500
72866, true, 6f0600
2187799, true, 6f0500
72464, true, 6f0600
412606, true, 6f0500
71435, true, 6f0600
412720, true, 6f0500
71283, true, 6f0600
412183, true, 6f0500
71644, true, 6f0600
412699, true, 6f0500
71645, true, 6f0600
2783133, true, 6f0500
69648, true, 6f0600
414379, true, 6f0500
70462, true, 6f0600
415254, true, 6f0500
70426, true, 6f0600
412882, true, 6f0500
72290, true, 6f0600
412864, true, 6f0500
71344, true, 6f0600
1308720, true, 6f0500
70965, true, 6f0600
413620, true, 6f0500
69596, true, 6f0600
414530, true, 6f0500
71481, true, 6f0600
412873, true, 6f0500
71512, true, 6f0600
412675, true, 6f0500
71328, true, 6f0600
1307617, true, 6f0500
70922, true, 6f0600
412448, true, 6f0500
69342, true, 6f0600
416336, true, 6f0500
71425, true, 6f0600
412060, true, 6f0500
72595, true, 6f0600
412953, true, 6f0500
71453, true, 6f0600
2193259, true, 6f0500
71340, true, 6f0600
412924, true, 6f0500
71462, true, 6f0600
412211, true, 6f0500
72303, true, 6f0600
411843, true, 6f0500
71174, true, 6f0600
413521, true, 6f0500
71025, true, 6f0600
1015862, true, 6f0500
71274, true, 6f0600
412873, true, 6f0500
71457, true, 6f0600
411858, true, 6f0500
72222, true, 6f0600
412533, true, 6f0500
71339, true, 6f0600
414007, true, 6f0500
71160, true, 6f0600
1903363, true, 6f0500
71366, true, 6f0600
412602, true, 6f0500
71850, true, 6f0600
413418, true, 6f0500
67124, true, 6f0600
417204, true, 6f0500
69938, true, 6f0600
414332, true, 6f0500
71281, true, 6f0600
1609756, true, 6f0500
71174, true, 6f0600
409514, true, 6f0500
75300, true, 6f0600
412978, true, 6f0500
70733, true, 6f0600
412821, true, 6f0500
70061, true, 6f0600
414907, true, 6f0500
70939, true, 6f0600
1602662, true, 6f0500
71731, true, 6f0600
412245, true, 6f0500
72041, true, 6f0600
412459, true, 6f0500
71630, true, 6f0600
412836, true, 6f0500
69028, true, 6f0600
414827, true, 6f0500
71933, true, 6f0600
1602523, true, 6f0500
70635, true, 6f0600
413610, true, 6f0500
70730, true, 6f0600
412616, true, 6f0500
66107, true, 6f0600
418817, true, 6f0500
70963, true, 6f0600
413752, true, 6f0500
71411, true, 6f0600
722296, true, 6f0500
70011, true, 6f0600
413955, true, 6f0500
70993, true, 6f0600
413395, true, 6f0500
71672, true, 6f0600
411127, true, 6f0500
72961, true, 6f0600
412362, true, 6f0500
72012, true, 6f0600
722331, true, 6f0500
71461, true, 6f0600
412592, true, 6f0500
78233, true, 6f0600
413100, true, 6f0500
72689, true, 6f0600
412747, true, 6f0500
71381, true, 6f0600
412879, true, 6f0500
70841, true, 6f0600
4154, true, 6f0500
103011, true, 6f0600
412472, true, 6f0500
71578, true, 6f0600
413063, true, 6f0500
71868, true, 6f0600
1547, true, 6f0500
270563, true, 6f0600
413303, true, 6f0500
71218, true, 6f0600
412711, true, 6f0500
71780, true, 6f0600
412696, true, 6f0500
71548, true, 6f0600
411230, true, 6f0500
73292, true, 6f0600
1013425, true, 6f0500
73039, true, 6f0600
412866, true, 6f0500
71722, true, 6f0600
412197, true, 6f0500
71032, true, 6f0600
413457, true, 6f0500
71362, true, 6f0600
412719, true, 6f0500
71812, true, 6f0600
856, true, 6f0500
199124, true, 6f0600
414111, true, 6f0500
66923, true, 6f0600
726339, true, 6f0500
71776, true, 6f0600
412871, true, 6f0500
71257, true, 6f0600
411868, true, 6f0500
72446, true, 6f0600
412230, true, 6f0500
71499, true, 6f0600
412094, true, 6f0500
72546, true, 6f0600
3374754, true, 6f0500
71575, true, 6f0600
413107, true, 6f0500
68293, true, 6f0600
415195, true, 6f0500
72176, true, 6f0600
412066, true, 6f0500
71327, true, 6f0600
413255, true, 6f0500
72079, true, 6f0600
1308346, true, 6f0500
70255, true, 6f0600
405070, true, 6f0500
80422, true, 6f0600
411904, true, 6f0500
71964, true, 6f0600
412406, true, 6f0500
71704, true, 6f0600
412490, true, 6f0500
71684, true, 6f0600
3087734, true, 6f0500
71549, true, 6f0600
412732, true, 6f0500
70628, true, 6f0600
413345, true, 6f0500
71501, true, 6f0600
412486, true, 6f0500
71691, true, 6f0600
411839, true, 6f0500
71568, true, 6f0600
722153, true, 6f0500
71618, true, 6f0600
412520, true, 6f0500
70928, true, 6f0600
412292, true, 6f0500
71530, true, 6f0600
413229, true, 6f0500
69439, true, 6f0600
1999654, true, 6f0500
436638, true, 6f0600
413759, true, 6f0500
71679, true, 6f0600
2002444, true, 6f0500
271761, true, 6f0600
412888, true, 6f0500
72430, true, 6f0600
4614, true, 6f0500
128881, true, 6f0600
414207, true, 6f0500
69383, true, 6f0600
413421, true, 6f0500
71122, true, 6f0600
11942389, true, 6f0500
71377, true, 6f0600
412309, true, 6f0500
70317, true, 6f0600
413287, true, 6f0500
71524, true, 6f0600
412831, true, 6f0500
71152, true, 6f0600
412920, true, 6f0500
70491, true, 6f0600
1014962, true, 6f0500
70211, true, 6f0600
413979, true, 6f0500
71617, true, 6f0600
412423, true, 6f0500
70375, true, 6f0600
412968, true, 6f0500
71605, true, 6f0600
412465, true, 6f0500
70576, true, 6f0600
1893317, true, 6f0500
73285, true, 6f0600
411552, true, 6f0500
70998, true, 6f0600
413575, true, 6f0500
70515, true, 6f0600
413112, true, 6f0500
72025, true, 6f0600
412353, true, 6f0500
69959, true, 6f0600
1016527, true, 6f0500
72196, true, 6f0600
411220, true, 6f0500
71753, true, 6f0600
412612, true, 6f0500
72091, true, 6f0600
412638, true, 6f0500
71118, true, 6f0600
412875, true, 6f0500
70966, true, 6f0600
2481389, true, 6f0500
72633, true, 6f0600
412321, true, 6f0500
72280, true, 6f0600
412983, true, 6f0500
71205, true, 6f0600
412085, true, 6f0500
69785, true, 6f0600
415284, true, 6f0500
71762, true, 6f0600
420256, true, 6f0500
71401, true, 6f0600
412879, true, 6f0500
71139, true, 6f0600
412655, true, 6f0500
71923, true, 6f0600
412559, true, 6f0500
70984, true, 6f0600
2004794, true, 6f0500
438001, true, 6f0600
722642, true, 6f0500
71607, true, 6f0600
412768, true, 6f0500
71345, true, 6f0600
412409, true, 6f0500
70472, true, 6f0600
411748, true, 6f0500
71199, true, 6f0600
413429, true, 6f0500
70271, true, 6f0600
4548818, true, 6f0500
73926, true, 6f0600
412368, true, 6f0500
70437, true, 6f0600
412699, true, 6f0500
70306, true, 6f0600
413199, true, 6f0500
71164, true, 6f0600
413379, true, 6f0500
71090, true, 6f0600
5733485, true, 6f0500
71511, true, 6f0600
